id,created_at,text,rt_count,fav_count 
1424746199031193604,2021-08-09 14:55:39+00:00,"Jill and I extend our warm wishes to all those observing the Islamic New Year and remembering the historical sacrifices during the holy month of Muharram. We join you in honoring the universal values of justice, equality, and compassion.",4343,35584
1424404165267181571,2021-08-08 16:16:31+00:00,"In our first 200 days, we brought the economy roaring back, vaccinated 165 million Americans, put checks in the pockets of millions of people, and so much more. We’re building back better every day – and just getting started. https://t.co/tuX1GwIzKt",6171,51728
1424370675880431617,2021-08-08 14:03:27+00:00,200 days down – and America is moving forward once again.,6128,72230
1424053221757177860,2021-08-07 17:02:00+00:00,"This Purple Heart Day, we remember and honor the sacrifice, valor, and grace of all those who were wounded or paid the ultimate sacrifice on the battlefield.",4161,31555
1424034349243117570,2021-08-07 15:47:00+00:00,"We can’t just build back to the way things were before COVID-19, we have to build back better. The Bipartisan Infrastructure Deal and my Build Back Better plan will grow our economy, and create an average of 2 million good-paying jobs every year over the next decade.",2741,19992
1424025037829464068,2021-08-07 15:10:00+00:00,"The Bipartisan Infrastructure Deal is a historic, once-in-a-generation investment in our nation’s infrastructure. It will create good-paying, union jobs repairing our roads and bridges, replacing lead pipes, and building energy transmission lines.    We can’t afford not to do it.",2087,13656
1424016481046700039,2021-08-07 14:36:00+00:00,"The Delta variant is surging, but we have the power to stop it.  Get vaccinated.",15933,120574
1423993366975496197,2021-08-07 13:04:09+00:00,"I’m so proud of you, @TeamUSA. Thank you for showing what we can do together as one America and as one team. https://t.co/9Qc7kCavCk",4205,33269
1423794533335248896,2021-08-06 23:54:04+00:00,Economic growth is the fastest in 40 years.  The Biden plan is working.,5301,46394
1423772464086126593,2021-08-06 22:26:22+00:00,"On my first day in office, I directed the Department of Education to pause federal student loan repayments for millions of Americans until September. The pause has been a critical lifeline — that’s why today, my administration is extending the pause until January 31, 2022.",6002,49069
1423740060013318149,2021-08-06 20:17:36+00:00,We’re now the first administration in history to add jobs every month of our first six months in office.,8028,75169
1423702598826270721,2021-08-06 17:48:45+00:00,"Yesterday the Senate took additional steps toward passing the Bipartisan Infrastructure Deal.  It’s a bill that will help end years of gridlock in Washington, create jobs, and put America on a new path to win in the 21st Century global economy.  Let's get it done.",1712,11828
1423690442902843395,2021-08-06 17:00:27+00:00,More jobs created than any other president’s first six months in history.  America is on the move again. https://t.co/FUDQPsnjpO,3902,24109
1423665794051985408,2021-08-06 15:22:30+00:00,Tune in as I deliver remarks on the July jobs report.  https://t.co/NF399UDLE1,1274,8473
1423637755310088200,2021-08-06 13:31:05+00:00,More than 4 million jobs created since we took office.  It’s historic — and proof our economic plan is working.,5673,44624
1423627114281058311,2021-08-06 12:48:48+00:00,"Fifty-six years ago today, our nation passed the Voting Rights Act and took a big step forward in our pursuit of a more perfect union. But half a century later, voting rights are under attack. We’ve got to pass federal legislation to protect the sacred right to vote.",7854,46195
1423466983891345408,2021-08-06 02:12:30+00:00,Not a bad day on the job. https://t.co/G2KGcPEbAi,3914,50843
1423454387347890186,2021-08-06 01:22:27+00:00,"Rich Trumka was a dear friend, a great American, and a good man. I will miss him as will the countless workers whose lives he made better and the labor movement he led with daring vision. As I told his family after we heard the news, Jill and I send our love — today and always.",1737,15320
1423425502241509384,2021-08-05 23:27:40+00:00,"Today, I signed a bill to award the Congressional Gold Medal to law enforcement officials who defended our democracy on January 6th. To all of them: Thank you for protecting the Capitol, our Constitution, and for saving the lives of public servants. https://t.co/qUE68x3Sxd",4607,37024
1423390532064194561,2021-08-05 21:08:42+00:00,"Tune in as I sign H.R. 3325 – an Act to award four congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021. https://t.co/RAw0NRREog",1220,7391
1423369493263306756,2021-08-05 19:45:06+00:00,"We have to leverage a whole-of-government effort to lift up workers and strengthen American leadership in the clean cars of the future.  To set that all-out effort into motion, I’m signing an executive order with a target of electrifying 50% of all vehicles sold by 2030.",1276,9192
1423367221175361539,2021-08-05 19:36:05+00:00,"Today, I am following through with a campaign commitment to reverse the previous administration’s short-sighted rollback of vehicle emissions and efficiency standards.",4223,37742
1423366481753133063,2021-08-05 19:33:08+00:00,The future of the auto industry is electric. There’s no turning back.,9918,95586
1423364322244407297,2021-08-05 19:24:33+00:00,"Tune in as I deliver remarks on the steps we’re taking to strengthen American leadership on clean cars and trucks and create good paying, union jobs. https://t.co/6UOyzItVJm",762,4328
1423347777074081794,2021-08-05 18:18:49+00:00,"Today, the Vice President and I met with Asian American, Native Hawaiian, and Pacific Islander civil rights leaders at the White House. From building a fair economy to combating hate crimes — we had a packed agenda, and we’re committed to working together to get it done. https://t.co/wSufN96jXj",1136,8677
1423335497158516737,2021-08-05 17:30:01+00:00,"Every single American deserves clean drinking water, but that’s not the reality for millions of people around the country.   The Bipartisan Infrastructure Deal will fix that. https://t.co/yllJS7Ch3D",1433,9148
1423289569596739586,2021-08-05 14:27:31+00:00,The infrastructure deal makes the largest federal investment in public transit ever. The largest federal investment in passenger rail since the creation of Amtrak. The single largest dedicated bridge investment since the Interstate Highway System was built.  It’s historic.,1783,12689
1423275095661887489,2021-08-05 13:30:00+00:00,"Nine years ago today, we witnessed an act of unspeakable hate as a white supremacist shot ten people at a Sikh Temple. As we remember those we lost in Oak Creek, we must continue to stand up to hate and bigotry and ensure that all are able to practice their faith without fear.",3372,27615
1423256327481090048,2021-08-05 12:15:25+00:00,The future of the auto industry is electric — and made in America.  Today I'm signing an executive order with a goal to make 50% of new vehicles sold by 2030 zero-emission — and unveiling steps to reverse the previous administration’s short-sighted rollback of vehicle standards.,7499,57983
1423073087009050627,2021-08-05 00:07:18+00:00,"When I say electric vehicles are the future, I’m not joking. Tune in for big news tomorrow. https://t.co/riIClqPYnw",3893,25619
1423050570433241089,2021-08-04 22:37:49+00:00,"I stopped by the Plumbers &amp; Gasfitters Local 5 Training Facility this afternoon to see their programs firsthand and discuss my Build Back Better Agenda. We’re going to invest in America’s workers and create good-paying, high-skill, union jobs across the country. https://t.co/7DgngAJuRu",1779,13523
1423003303437377536,2021-08-04 19:30:00+00:00,"There’s a lot of misinformation out there, so let me state the facts: If you’re vaccinated, you’re unlikely to get COVID-19.  And if you’re vaccinated and still get COVID-19 — it’ll most likely be a mild case.  Vaccinated people almost never are hospitalized with COVID-19.",15053,88774
1422988510529732608,2021-08-04 18:31:13+00:00,"When I think of climate change, I think about jobs.  With the Bipartisan Infrastructure Deal, we’re going to create good-paying, union jobs and tackle the climate crisis at the same time.",2474,19416
1422976888134414338,2021-08-04 17:45:02+00:00,The largest federal investment in public transit. Ever. That's the Bipartisan Infrastructure Deal. https://t.co/YuAx5ufeRV,1989,16446
1422949440701308928,2021-08-04 15:55:58+00:00,"Happy birthday, @BarackObama. I’m proud to call you a brother and a friend — and I’m grateful for your selfless service to this nation. https://t.co/jZ9XnX2Dxt",17603,220520
1422939649417359364,2021-08-04 15:17:04+00:00,"Happy 231st birthday, @USCG! https://t.co/WwFWRs392F",875,7036
1422897554438729733,2021-08-04 12:29:47+00:00,"Folks, this Bipartisan Infrastructure Deal is going to make a gigantic difference for people.   It’s going to eliminate all lead pipes in America, so people have clean drinking water.  It's going to bring high-speed internet to every home.",4416,35854
1422708314991910912,2021-08-03 23:57:49+00:00,"Better roads and a faster, smoother, safer commute — the Bipartisan Infrastructure Deal gets it done. https://t.co/dGavpTGVex",1336,8638
1422702063025336321,2021-08-03 23:32:59+00:00,"This afternoon, the Vice President and I met with Latino community leaders at the White House. We discussed our economic agenda, commitment to immigration reform, and the need to protect the right to vote. https://t.co/04WM0vyPrt",1427,10231
1422694251247374343,2021-08-03 23:01:56+00:00,"We’re doing everything we can to get more people vaccinated.    In the past two weeks, we have seen a 55% increase in the average number of new people getting vaccinated every day.   In the last 7 days alone, nearly 3 million Americans have gotten their first shot.",3334,27701
1422660761797763073,2021-08-03 20:48:52+00:00,"Right now, too many people are dying — or watching a loved one dying — and saying “if I just got vaccinated.”  It’s heartbreaking, but it’s preventable.  This is about life and death — and the vaccine will save your life.",9774,61259
1422656015514939404,2021-08-03 20:30:00+00:00,Tune in as I give an update on our progress toward fighting the COVID-19 pandemic by increasing vaccinations at home and around the world. https://t.co/kW0K1QuYdZ,753,3919
1422631978554245124,2021-08-03 18:54:29+00:00,"It’s no secret that I love Amtrak. It’s one of the reasons I’m excited about the Bipartisan Infrastructure Deal, which includes the largest investment in passenger rail since Amtrak’s founding. We’re going to modernize our rail systems and expand services across the country. https://t.co/whL2z21O7a",3007,21655
1422613028676177927,2021-08-03 17:39:11+00:00,"This Black Women’s Equal Pay Day, we must recognize a hard truth: it takes a Black woman nearly 20 months to earn what a white man makes in one year for the same exact work. It’s unconscionable.   My Administration is committed to closing the gender pay gap once and for all. https://t.co/3ijFd5KYIH",2150,10411
1422587817453133824,2021-08-03 15:59:00+00:00,"Americans shouldn’t be losing hours of their lives stuck in traffic because the streets are crumbling — or waiting for slow, spotty internet to connect them to the world.   We can do better. We’ve got to pass the Bipartisan Infrastructure Deal.",4564,50513
1422573712033910786,2021-08-03 15:02:57+00:00,"To the families of the 23 souls lost two years ago today in El Paso, Jill and I send you our love. Today is a somber reminder of the unfinished work to heal the soul of this nation — we must join together and stand united against hate and violence. https://t.co/Fo0VupM2Y5",1542,9011
1422550181166387201,2021-08-03 13:29:27+00:00,"When the United States Capitol and our very democracy were under attack on January 6th, Officers Hashida and DeFreytag courageously risked their lives to defend them. They were American heroes. Jill and I are keeping their loved ones in our prayers during this difficult time.",5532,43051
1422536863819120644,2021-08-03 12:36:32+00:00,The Bipartisan Infrastructure Deal will give working people a fighting chance again.  We can’t afford not to do it.,2727,21274
1422288446987591688,2021-08-02 20:09:25+00:00,"Folks, we’ve officially reached our goal of 70% of adults receiving at least one dose of the vaccine. It’s incredible progress, but we still have further to go. If you haven’t already, get vaccinated. Let’s defeat this virus once and for all.",12676,105860
1422282055715594245,2021-08-02 19:44:01+00:00,This morning I met with members of my COVID-19 response team as we continue to fight the Delta variant surging across the country. We know the best way to fight the Delta variant is to get vaccinated. Find a vaccine near you at https://t.co/4MYpWqXVVo. https://t.co/nkBwq9PwUp,2331,13985
1422248333964423173,2021-08-02 17:30:01+00:00,The bottom line is this: The Bipartisan Infrastructure Deal is a blue-collar blueprint to rebuild America that will help make our historic economic recovery a historic long-term boom.,3132,22817
1422214845861072899,2021-08-02 15:16:57+00:00,"We can beat this virus, we just all have to do our part.  Get vaccinated. https://t.co/ArNqsHsJm7",2697,14953
1422189305200533508,2021-08-02 13:35:28+00:00,"We are prepared to deal with the surge in COVID-19 cases like never before.     Unlike a year ago, we have the ability to save lives and keep our economy growing. We know we can dramatically lower the cases in the country.   We can do this. Get vaccinated.",6823,46230
1421973108270014467,2021-08-01 23:16:22+00:00,"When I arrived in office, it had been a long time since the federal government had worked hard for working people.  We’re changing that every day. https://t.co/83CYqyiktW",1784,11699
1421931307341332480,2021-08-01 20:30:16+00:00,What is happening in America right now is a pandemic of the unvaccinated. People are dying — and will die — who don’t have to die.  It’s an American tragedy. https://t.co/NZUQQjCGpj,5770,30026
1421887843266351106,2021-08-01 17:37:33+00:00,The Bipartisan Infrastructure Deal is the most important investment in public transit in American history and the most important investment in rail since the creation of Amtrak 50 years ago.,2718,20606
1421607861537447937,2021-07-31 23:05:01+00:00,The Bipartisan Infrastructure Deal will put plumbers and pipefitters to work replacing all of the nation’s lead water pipes so every American can drink clean water.,4872,35449
1421571439405187076,2021-07-31 20:40:17+00:00,Another busy week in the books. https://t.co/WnCSO7dmjH,3266,39338
1421517337119821837,2021-07-31 17:05:18+00:00,"Because of the Americans with Disabilities Act we’ve made incredible progress, but we still have work to do. We can’t rest until every single American has the chance to contribute their talents, thrive, and succeed. https://t.co/qPVyJnq2yf",1675,10879
1421472935932567553,2021-07-31 14:08:52+00:00,"This week, we reached a historic Bipartisan Infrastructure Deal. Secretary Granholm, Secretary Raimondo, and Gina McCarthy hit the road to discuss how our agenda will invest in electric vehicle infrastructure, support good-paying American jobs, and much more. https://t.co/niZHM5DbNt",1510,9219
1421288227785383938,2021-07-31 01:54:54+00:00,"As the eviction moratorium deadline approaches tomorrow, I call on all state and local governments to take all possible steps to immediately disburse these funds given the imminent ending of the CDC eviction moratorium. https://t.co/lei4rN3D9a",1593,7642
1421272213651603460,2021-07-31 00:51:16+00:00,We’re in for a long fight against wildfires this year — and the only way we’ll meet the challenge is by working together. That’s why the Vice President and I brought together a bipartisan group of governors today to discuss the urgent danger at hand and plan for the future. https://t.co/ZD1fFEgDCO,1196,18066
1421218596643123200,2021-07-30 21:18:13+00:00,"The vaccine was developed and authorized under a Republican Administration, and it’s been distributed and administered under a Democratic one.   The vaccines are safe, they are highly effective, and there’s nothing political about them.",34774,211744
1421189157314088965,2021-07-30 19:21:14+00:00,"I know losing isn’t easy, but thanks for following through with your end of the wager, @JustinTrudeau. And congrats again to the Tampa Bay Lightning on your second straight Stanley Cup. You made your country proud. https://t.co/Z0apiftAlV",2389,25807
1421156165141123082,2021-07-30 17:10:08+00:00,"Medicare and Medicaid turn 56 today.   Thanks to these lifesaving programs, 140 million Americans have health insurance. And my Build Back Better Agenda will add to that by expanding Medicare benefits, reducing prescription drug costs, and closing the Medicaid coverage gap. https://t.co/CKeOC6gxk7",1604,8574
1421139116981428225,2021-07-30 16:02:23+00:00,"Tune in as the Vice President and I meet with Governors to discuss the worsening wildfire season and our work to strengthen wildfire prevention, preparedness, and response efforts. https://t.co/Gci4xNUCJu",647,3911
1421130729979793411,2021-07-30 15:29:04+00:00,"Yesterday, the Vice President and I met with legislators to discuss the path forward on DACA. We need to pass long overdue immigration reform and give Dreamers, TPS recipients, farmworkers, and essential workers a path to citizenship. https://t.co/F81VfH1bNy",1017,6256
1421100904904896518,2021-07-30 13:30:33+00:00,"The Delta variant is surging across the country, but the good news is we’ve spent six months preparing for this possibility. The vaccines are highly effective — and we have enough for everyone.   Get protected today: https://t.co/4MYpWqXVVo https://t.co/pkySebeZJy",2635,13309
1420882077524844551,2021-07-29 23:01:00+00:00,The Delta variant is different than what we’ve dealt with previously. It’s highly transmissible and causing a new wave of cases. But here’s the good news: we have the power to stop it. Get vaccinated — and let’s defeat this virus once and for all.,19572,135889
1420846748759646209,2021-07-29 20:40:37+00:00,"I know people talk about freedom, but with freedom comes responsibility.    Your decision to be unvaccinated impacts someone else.  Please get vaccinated. For yourself. For the people you love. And for your country.",21961,114588
1420842949483577350,2021-07-29 20:25:31+00:00,Tune in as I deliver remarks on the next steps in our effort to get more Americans vaccinated and combat the spread of the Delta variant. https://t.co/WwFw2nT72p,1105,6513
1420828176201228288,2021-07-29 19:26:49+00:00,The fastest economic growth in the first half of a year in nearly 40 years. That’s progress. https://t.co/gOuiKEBWlz,2504,18031
1420811503985434625,2021-07-29 18:20:34+00:00,"My dad used to say a job is about a lot more than a paycheck. It’s about dignity, respect, and being able to look your kid in the eye and say everything will be okay. Too many people today can’t do that — and we’re going to change that with my Bipartisan Infrastructure Deal. https://t.co/DpyAuKjg9Y",1157,6719
1420791327311159307,2021-07-29 17:00:24+00:00,"I believe when we spend American taxpayer dollars, it should support American workers and businesses. https://t.co/yZKlqkXp3B",1395,9012
1420759107837960194,2021-07-29 14:52:22+00:00,"The Bipartisan Infrastructure Deal signals to the world that our democracy can function, deliver, and do big things. As we did with the transcontinental railroad and the interstate highway, we will once again transform America and propel us into the future.",2390,15666
1420745932266610698,2021-07-29 14:00:01+00:00,Our economy grew at the fastest rate in nearly 40 years during the first half of the year.  Consumer confidence is up.  Jobs are up.  Personal income is up.  Unemployment is down.   We’re getting America back on track.,5091,39503
1420739026357792771,2021-07-29 13:32:34+00:00,"America is on the move again, and today’s new GDP numbers put our economy back at pre-pandemic levels.  Make no mistake: this growth is no accident, it’s a direct result of our efforts to deliver economic relief to families, small businesses, and communities across the country.",3064,21014
1420527013618720771,2021-07-28 23:30:06+00:00,"If you give American workers a chance, there’s nothing they can’t do. And if you give America’s companies and communities a chance, there’s nothing they can’t build. That’s why I’ve told every foreign leader: It’s never a good idea to bet against America. https://t.co/F5AkW7hHuy",1630,10827
1420515661051277312,2021-07-28 22:45:00+00:00,"We’ve reached a historic deal on infrastructure, folks. The Bipartisan Infrastructure Deal is the largest infrastructure bill in a century. It will grow the economy, create good-paying jobs, and set America on a path to win the future.",8817,72961
1420500562727088136,2021-07-28 21:45:00+00:00,"I’ve always believed we’re at our best when we’re one America, coming together to get big things done.   The cynics said a bipartisan bill wasn’t possible. They doubted our ability to strike a bipartisan deal on infrastructure.   We proved them wrong.",2106,16832
1420488125042905089,2021-07-28 20:55:35+00:00,The largest investment in:   - Public transit in history - Passenger rail since the creation of Amtrak - Repairing our nation’s bridges since the construction of the interstate highway system - Clean energy transmission in history   That’s the Bipartisan Infrastructure Deal. https://t.co/Me8QypHNDW,1308,7104
1420477157265100807,2021-07-28 20:12:00+00:00,It’s infrastructure week. https://t.co/wRCx1ceatN,3473,22631
1420451830245560322,2021-07-28 18:31:21+00:00,"“Buy American” became a hollow promise in recent years, but my Administration is making it a reality. And I’m putting the weight of the federal government behind that commitment with a Made in America office in the White House to oversee our efforts.",2881,18717
1420448282573164548,2021-07-28 18:17:15+00:00,"Trickle-down economics has never worked, but when working families do well — everybody does well.  That’s what the economy we’re building is all about.",9869,75029
1420442992985452545,2021-07-28 17:56:14+00:00,Tune in as I deliver remarks on the importance of American manufacturing. https://t.co/SKeREEa4sk,791,4279
1420422355109748743,2021-07-28 16:34:14+00:00,I was honored to meet with @Tsihanouskaya at the White House this morning. The United States stands with the people of Belarus in their quest for democracy and universal human rights. https://t.co/SdR6w4IBNZ,3618,21021
1420403875597758468,2021-07-28 15:20:48+00:00,"I’m on my way to tour a Mack Trucks manufacturing facility and highlight the need to ensure the future is made in America — by all of America. See you soon, Pennsylvania!",3372,33594
1420371619298562051,2021-07-28 13:12:37+00:00,"When we passed the American Rescue Plan, I promised help was here. And right now, billions of dollars in federal assistance is available to renters and landlords who’ve struggled during the pandemic. To find assistance near you, head to https://t.co/4bHLcrBDnX.",1142,5477
1420201527864614912,2021-07-28 01:56:44+00:00,"Let me be clear: Anti-Semitism has no place in the State Department, in my Administration, or anywhere in the world. It’s up to all of us to give hate no safe harbor and stand up to bigotry wherever we find it. https://t.co/RCkwArRjL2",4101,25545
1420135300580392965,2021-07-27 21:33:35+00:00,"Today’s announcement makes clear that the most important protection we have against the Delta variant is the vaccine. Although most U.S. adults are vaccinated, too many are not and that has to change.   Get protected: https://t.co/4MYpWqXVVo https://t.co/ReuDn5ulGI",3248,15350
1420087104990818307,2021-07-27 18:22:04+00:00,"With the Bipartisan Infrastructure Framework, we won’t just fix our crumbling infrastructure of today, we’re going to build for tomorrow. And we’re going to create good-paying, union jobs in the process.",2266,16712
1420070360154877952,2021-07-27 17:15:32+00:00,There are no Democratic roads or Republican bridges — infrastructure impacts us all and I believe we’ve got to come together to find solutions. That’s why I’m working across the aisle to pass the Bipartisan Infrastructure Framework.,4906,38405
1420054327272558596,2021-07-27 16:11:49+00:00,The United States currently ranks 13th in the world in infrastructure. It’s unacceptable — and makes clear the urgent need for the Bipartisan Infrastructure Framework.   We can’t wait. Send it to my desk.,4226,29915
1420025681480667142,2021-07-27 14:17:59+00:00,"When I was running for president, I put together bold, aggressive plans to deliver child care and paid leave — universal pre-k and free community college.   I’ll fight to see my Build Back Better Agenda enacted, and signed into law.",2371,20872
1419847858103144462,2021-07-27 02:31:23+00:00,"Throughout his remarkable life, Bob Moses devoted his heart and soul to leading, teaching, and organizing generations of Americans to make real the promise of our nation. Let us follow his towering legacy and ensure everyone is treated with the dignity and respect they deserve.",2074,16458
1419811166910566403,2021-07-27 00:05:35+00:00,I was enormously proud to co-sponsor the ADA as a member of the United States Senate. And I was proud to be there today as President alongside so many fearless champions who represent the ongoing legacy of this law from its foundations to its future. https://t.co/jFAAvRU9hd,1284,9480
1419789670448308225,2021-07-26 22:40:10+00:00,The Americans with Disabilities Act is so much more than just a law. https://t.co/ApGInlSaON,1379,8261
1419787110823993344,2021-07-26 22:30:00+00:00,"Americans across the country can see and feel the devastation of climate change. My Build Back Better Agenda tackles this existential threat through a new energy efficiency and clean electricity standard, clean energy tax credits, and a new Civilian Climate Corps.",3701,25953
1419776011366019078,2021-07-26 21:45:53+00:00,"Today, I met with Prime Minister Mustafa Al-Kadhimi of Iraq in the Oval Office. We reaffirmed our commitment to expand cooperation through new initiatives focused on education, health, and climate as well as support for Iraq’s democracy and strengthened rule of law. https://t.co/wxtqizA3U7",967,7476
1419732239479410688,2021-07-26 18:51:57+00:00,"When we passed the ADA, we made a commitment — to build this nation for all of us. And we moved America closer to fulfilling that promise of liberty, justice, dignity, and equality for all.   And perhaps most importantly — we did it together.",2247,17360
1419696774802022402,2021-07-26 16:31:02+00:00,"For more than 60 million Americans living with a disability, the ADA is so much more than a law. It’s a source of opportunity, participation, independent living, and respect.   And for our nation, the ADA is more than a law as well. It’s a testament to our character as a people.",2013,12659
1419678428396130312,2021-07-26 15:18:08+00:00,Tune in as the Vice President and I deliver remarks to celebrate the 31st anniversary of the Americans with Disabilities Act.  https://t.co/HtuHOUsoGw,894,5083
1419676978303619074,2021-07-26 15:12:22+00:00,"This afternoon, I’ll be hosting Prime Minister Mustafa Al-Kadhimi for a meeting in the Oval Office. I look forward to strengthening the strategic partnership between the United States and Iraq and working to advance bilateral cooperation.",1161,9561
1419661317418409986,2021-07-26 14:10:08+00:00,"Today marks the 31st anniversary of the Americans with Disabilities Act — a landmark bill I proudly cosponsored in the Senate. While we celebrate the incredible progress we’ve made toward meeting the full aspirations of the ADA, we must recommit to the work that remains.",4963,36096
1419417232451510276,2021-07-25 22:00:14+00:00,"Folks, I couldn’t be more proud of this Cabinet. We’re delivering on our promises – and showing that there is nothing America is unable to do when we do it together. https://t.co/naozovcGTC",3661,27395
1419371875029987337,2021-07-25 19:00:00+00:00,Getting vaccinated is the most important thing you can do to protect yourself and the people around you from the Delta variant of COVID-19. Find a free vaccine near you at https://t.co/4MYpWqXVVo.,2481,12512
1419334019750236160,2021-07-25 16:29:34+00:00,"Do we want to give the wealthiest people in America another tax cut? Or do we want to ask them to pay their fair share, so that we can build an economy that deals everyone in? I think we all know which is best for America’s future.",14122,120691
1419311236286648324,2021-07-25 14:59:02+00:00,"The Bipartisan Infrastructure Framework is a great deal for the American people – for blue collar people, the folks being left behind now.",2605,18804
1419058560919654406,2021-07-24 22:15:00+00:00,"My dad used to say, “all you want, as a middle-class person, is just to have a little bit of breathing room.”     We can deliver for the American people on an infrastructure deal that creates good-paying, union jobs. Jobs that give families breathing room. Let’s get it done.",6972,57961
1419051463129632768,2021-07-24 21:46:48+00:00,👏👏👏 https://t.co/ImtQ4MjQz4,2383,32942
1419024595324133389,2021-07-24 20:00:02+00:00,"Six months into my Administration, here’s where we stand: record growth, record job creation, workers getting hard-earned breaks. https://t.co/psIHfzmQOS",3095,27830
1419012831425486848,2021-07-24 19:13:17+00:00,My team will do whatever it takes to get the word out about our plans to build back better – this week they take over the White House Twitter account to answer your questions. https://t.co/MsyA9MTKS5,1430,8258
1418964190421786627,2021-07-24 16:00:00+00:00,Folks the Delta variant is no joke. Please protect yourself and your loved ones – get vaccinated.,25713,173153
1418692047314243585,2021-07-23 21:58:36+00:00,"Under my Build Back Better Agenda, middle class families will pay no more than 7 percent of their income for high-quality child care for children up to age five. And the most hard-pressed working families won’t have to pay a dime.",3630,26548
1418664345182031876,2021-07-23 20:08:32+00:00,"I know we can get the job done on the Bipartisan Infrastructure Framework. It’s going to help us create more good-paying, union jobs, ease the burden on working families, and strengthen our economy in the long run.",2066,15148
1418618670960586760,2021-07-23 17:07:02+00:00,The Olympians representing our country in Tokyo are the embodiment of the spirit and drive that makes America a beacon for the globe. I’m so proud of you.   Let’s go @TeamUSA.,2164,19547
1418610996080517123,2021-07-23 16:36:32+00:00,Nearly one in four Americans can’t afford their prescription drugs. It’s not right.   My Build Back Better Agenda makes sure Medicare can negotiate the cost of prescription drugs – bringing prices down for everyone.,5584,41679
1418340229631528960,2021-07-22 22:40:36+00:00,Americans pay two-and-a-half times more for prescription drugs than in other leading countries. We have to change that. My Build Back Better Agenda will lower prescription drug costs for Americans by letting Medicare negotiate drug prices.   That's a big deal.,5996,44259
1418303976378937353,2021-07-22 20:16:33+00:00,"We're building an economy that rewards the working people of this nation and not just those at the top.   My Build Back Better Agenda means more jobs, tax cuts, and lower costs – paid for by making the tax code more fair and making sure the wealthiest pay their fair share.",2278,14996
1418289511029780486,2021-07-22 19:19:04+00:00,"Tune in as I deliver remarks and sign H.R.1652, the VOCA Fix to Sustain the Crime Victims Fund Act of 2021 into law. https://t.co/oXMAOJ4kk8",696,3770
1418286609825402885,2021-07-22 19:07:32+00:00,55 major corporations paid zero in income tax in recent years.   My Build Back Better Agenda is going to change that paradigm – and give working families a fighting chance.,4449,27245
1418272522219532295,2021-07-22 18:11:34+00:00,"I condemn the mass detentions and sham trials that are the Cuban regime's efforts to threaten the Cuban people into silence. My Administration stands with the Cuban people, and is imposing new sanctions targeting those in the Cuban regime responsible for this crackdown.",5328,30804
1418249345112199173,2021-07-22 16:39:28+00:00,"When I was running for President, I spent a lot of time in town hall venues like the one in Ohio last night, promising to build back better for the American people. There's more to do. But with record job growth and over 160 million Americans vaccinated – we're back on track. https://t.co/f2Qcsh0jVI",1329,11201
1418185797262512130,2021-07-22 12:26:57+00:00,It’s past time the wealthy pay their fair share.  My Build Back Better Agenda gets it done.,7621,68261
1417943422770585600,2021-07-21 20:23:50+00:00,"With my Build Back Better Agenda, we’re going to provide two years of high-quality pre-school and two years of free community college. Because 12 years of education is no longer enough to compete in the 21st century.",4393,34946
1417903177119281161,2021-07-21 17:43:55+00:00,"It is unacceptable that we’re one of the few major economies in the world that doesn’t cover paid family and medical leave, forcing workers to make impossible choices between caregiving and a paycheck.  My Build Back Better Agenda will finally change that.",7272,64107
1417884398490374151,2021-07-21 16:29:18+00:00,"With my Build Back Better Agenda, we’ll inspire and lead the world with the opportunities we provide, the cures we discover, the technologies we pioneer, and the industries we create.   There’s nothing America can’t accomplish if we do it together.",1511,10352
1417855374431039493,2021-07-21 14:33:58+00:00,Congratulations to the NBA Champions Milwaukee @Bucks on claiming your first NBA title in 50 years. Your city and your President are proud.,6222,80354
1417848043391623171,2021-07-21 14:04:50+00:00,"We’re seeing devastating impacts of the climate crisis every day – and we need to act. My Build Back Better Agenda will help us meet the moment by providing clean energy tax credits, creating a new Civilian Climate Corps, and investing in new technologies to fight climate change.",3148,21165
1417824946831642626,2021-07-21 12:33:03+00:00,The Bipartisan Infrastructure Framework and Build Back Better Agenda will give our workforce a boost – leading to increased wages and lower prices in years ahead. https://t.co/nQ4XaSHGjH,1314,7525
1417594614597357568,2021-07-20 21:17:48+00:00,Thanks @Buccaneers for stopping by the White House today. Your team is the embodiment of a quintessential lesson about sports and about America itself. That no matter how much we get knocked down – we get up. https://t.co/G0Ji5pUFUI,2292,23102
1417561680117182465,2021-07-20 19:06:56+00:00,"You can’t flip the global economy back on like a light switch. As demand returns, there are going to be temporary global supply chain challenges. That’s a real challenge – and my administration is doing everything we can to address it. https://t.co/goUdYdIWIJ",1171,6628
1417536280829775874,2021-07-20 17:26:00+00:00,"By fully vaccinating 160 million Americans and 80% of our seniors – we’ve fundamentally changed the course of the pandemic. But we cannot let up – especially because of the Delta variant. If you haven’t gotten vaccinated yet, now is the time.",6821,47530
1417521132282974208,2021-07-20 16:25:48+00:00,Today I’m meeting with my Cabinet – a Cabinet that looks like America. I’m incredibly optimistic about what we’ll be able to build together in the years to come.,3281,33274
1417509480804278272,2021-07-20 15:39:30+00:00,Tune in as I welcome the Tampa Bay Buccaneers to the White House to honor the team for their Super Bowl LV Championship.  https://t.co/lZxppu7cz6,839,5846
