id,created_at,text,rt_count,fav_count,english
770520393501126656,2016-08-30 07:15:52+00:00,The Omnibus Bill will be introduced this week - Labor needs to decide if they'll backflip or honour their commitment https://t.co/NIvTbzCc6L,11,19,The Omnibus Bill will be introduced this week - Labor needs to decide if they'll backflip or honour their commitment https://t.co/NIvTbzCc6L 
770400752552456192,2016-08-29 23:20:27+00:00,Tune in to @2GB873 at 9.30 this morning for my interview with Ray Hadley ahead of the first day of the 45th Parliament #auspol,0,6,Tune in to @2GB873 at 9.30 this morning for my interview with Ray Hadley ahead of the first day of the 45th Parliament #auspol 
770173908481781760,2016-08-29 08:19:03+00:00,"ICYMI: From Thursday Govt has banned excessive surcharging on debit &amp; credit card bookings 4 footy tix, holidays etc https://t.co/uDRMXeXMq2",12,28,"ICYMI: From Thursday Govt has banned excessive surcharging on debit &amp; credit card bookings 4 footy tix, holidays etc https://t.co/uDRMXeXMq2 "
769772370496106496,2016-08-28 05:43:29+00:00,We're banning excessive credit &amp; debit card surcharge fees just in time for footy finals  https://t.co/xqyjuWQvAC https://t.co/8OTwvHubgT,9,24,We're banning excessive credit &amp; debit card surcharge fees just in time for footy finals  https://t.co/xqyjuWQvAC https://t.co/8OTwvHubgT 
769019124706082816,2016-08-26 03:50:21+00:00,A great crowd here at Sharkies to support and celebrate a great mate. https://t.co/YeP8jBqxUX,6,26,A great crowd here at Sharkies to support and celebrate a great mate. https://t.co/YeP8jBqxUX 
768705192908894208,2016-08-25 07:02:54+00:00,Continuing to be a successful open economy has always been &amp; will always be Australia's ticket to prosperity #auspol https://t.co/2y6iOeCYa1,6,19,Continuing to be a successful open economy has always been &amp; will always be Australia's ticket to prosperity #auspol https://t.co/2y6iOeCYa1 
768695112100552704,2016-08-25 06:22:51+00:00,"""Australia must take action to strengthen our economic resilience"" - my address to Bloomberg in Sydney today #auspol https://t.co/0bEwI9CjyH",5,9,"""Australia must take action to strengthen our economic resilience"" - my address to Bloomberg in Sydney today #auspol https://t.co/0bEwI9CjyH "
768677406370430976,2016-08-25 05:12:29+00:00,I'll be chatting with @BenFordham on @2GB873 just after 3.30pm.,6,3,I'll be chatting with @BenFordham on @2GB873 just after 3.30pm. 
768612466381103104,2016-08-25 00:54:26+00:00,"Today I delivered a @BloombergAU address, the first of 3 speeches in coming weeks #bbgau   https://t.co/2wDrY0sKhH https://t.co/3QJHOARW4B",5,10,"Today I delivered a @BloombergAU address, the first of 3 speeches in coming weeks #bbgau   https://t.co/2wDrY0sKhH https://t.co/3QJHOARW4B "
768245045887512577,2016-08-24 00:34:26+00:00,About to chat with @GaryAdshead6PR on @6PR live from the Perth Studio #auspol https://t.co/x1x3wHk1cb,2,5,About to chat with @GaryAdshead6PR on @6PR live from the Perth Studio #auspol https://t.co/x1x3wHk1cb 
767869896646533121,2016-08-22 23:43:44+00:00,"Consumer confidence now at highest level since Nov 2013 and above average for over 3 months, the longest stretch since late 2013 #auspol",7,23,"Consumer confidence now at highest level since Nov 2013 and above average for over 3 months, the longest stretch since late 2013 #auspol "
767624035081424896,2016-08-22 07:26:46+00:00,This morning I was on @2GB873 with Ray Hadley.   You can hear the full interview here: https://t.co/GX9bjrPao1 #auspol,3,10,This morning I was on @2GB873 with Ray Hadley.   You can hear the full interview here: https://t.co/GX9bjrPao1 #auspol 
767502036128575489,2016-08-21 23:21:59+00:00,About to chat with Ray Hadley on @2GB873 #auspol https://t.co/EIqNnZl66a,1,9,About to chat with Ray Hadley on @2GB873 #auspol https://t.co/EIqNnZl66a 
766538388174278657,2016-08-19 07:32:47+00:00,I've today made an order prohibiting 2 proposed acquisitions by foreign investors for the lease of Ausgrid #auspol  https://t.co/U7mT7zZQ2p,20,27,I've today made an order prohibiting 2 proposed acquisitions by foreign investors for the lease of Ausgrid #auspol  https://t.co/U7mT7zZQ2p 
766172752877195264,2016-08-18 07:19:53+00:00,Mr Shorten’s failure to support savings measures Labor has already banked shows his contempt for Australians #auspol https://t.co/ZOcubJwUcz,33,53,Mr Shorten’s failure to support savings measures Labor has already banked shows his contempt for Australians #auspol https://t.co/ZOcubJwUcz 
766129065002610690,2016-08-18 04:26:17+00:00,About to be interviewed on @SkyNewsAust by @David_Speers Tune-in #auspol,4,6,About to be interviewed on @SkyNewsAust by @David_Speers Tune-in #auspol 
766108780694155264,2016-08-18 03:05:41+00:00,"Unemployment rate falls to 5.7% Congrats to 26,200 people employed in July &amp; the businesses that employed them. Our Govt backs jobs &amp; growth",10,30,"Unemployment rate falls to 5.7% Congrats to 26,200 people employed in July &amp; the businesses that employed them. Our Govt backs jobs &amp; growth "
766056401361772544,2016-08-17 23:37:33+00:00,About to be interviewed on @1395FIVEaa by @LeonByner5AA Listen in here: https://t.co/K69NVejzJy #auspol https://t.co/iNxdXomZSI,4,5,About to be interviewed on @1395FIVEaa by @LeonByner5AA Listen in here: https://t.co/K69NVejzJy #auspol https://t.co/iNxdXomZSI 
765790936089505792,2016-08-17 06:02:41+00:00,"As welcome as Moody's decision today is, we cannot take these things for granted going forward #auspol #ausbiz https://t.co/HFmHWMorvM",6,14,"As welcome as Moody's decision today is, we cannot take these things for granted going forward #auspol #ausbiz https://t.co/HFmHWMorvM "
765692966274867201,2016-08-16 23:33:23+00:00,I welcome @MoodysInvSvc decision to affirm Australia’s AAA credit rating with a stable ratings outlook #auspol   https://t.co/1ZZzZaD1db,10,17,I welcome @MoodysInvSvc decision to affirm Australia’s AAA credit rating with a stable ratings outlook #auspol   https://t.co/1ZZzZaD1db 
765070905026318339,2016-08-15 06:21:32+00:00,"On @2GB873 this morning, I talked about the Foreign Investment Review Board application and review process #auspol   https://t.co/tM2myrdfhk",2,5,"On @2GB873 this morning, I talked about the Foreign Investment Review Board application and review process #auspol   https://t.co/tM2myrdfhk "
764963993979006978,2016-08-14 23:16:43+00:00,Tune in now to @2GB873. I will be speaking with Ray Hadley live in the Sydney studio #auspol,1,8,Tune in now to @2GB873. I will be speaking with Ray Hadley live in the Sydney studio #auspol 
763997108768677888,2016-08-12 07:14:39+00:00,I was on @amworldtodaypm this morning talking about my preliminary decision on Ausgrid #auspol  If you missed it: https://t.co/kfhCDf3fyu,4,11,I was on @amworldtodaypm this morning talking about my preliminary decision on Ausgrid #auspol  If you missed it: https://t.co/kfhCDf3fyu 
763964334649122817,2016-08-12 05:04:25+00:00,I spoke with @LeonByner5AA on @1395FIVEaa this morning about the foreign investment applications of Ausgrid #auspol  https://t.co/zGrCvrm6T1,4,4,I spoke with @LeonByner5AA on @1395FIVEaa this morning about the foreign investment applications of Ausgrid #auspol  https://t.co/zGrCvrm6T1 
763855117300867073,2016-08-11 21:50:26+00:00,I will be speaking with @m_brisso on @amworldtodaypm this morning. Tune in from 8am #auspol,3,8,I will be speaking with @m_brisso on @amworldtodaypm this morning. Tune in from 8am #auspol 
763641804021379073,2016-08-11 07:42:48+00:00,Today I made a preliminary decision on Ausgrid.   Read the full statement here: https://t.co/7Eluduxmze https://t.co/lXyeLmpwHL,17,17,Today I made a preliminary decision on Ausgrid.   Read the full statement here: https://t.co/7Eluduxmze https://t.co/lXyeLmpwHL 
762558743523446784,2016-08-08 07:59:06+00:00,"In case you missed it, you can listen here to my interview with Ray Hadley on @2GB873 this morning #auspol  https://t.co/VpAtw2QAKb",1,5,"In case you missed it, you can listen here to my interview with Ray Hadley on @2GB873 this morning #auspol  https://t.co/VpAtw2QAKb "
762439784622989312,2016-08-08 00:06:24+00:00,Live in the studio with Ray Hadley on @2GB873. Tune in now #auspol,1,4,Live in the studio with Ray Hadley on @2GB873. Tune in now #auspol 
762144604380475392,2016-08-07 04:33:28+00:00,I was on Sunday Agenda this morning. If Labor walk away from the $6.5b of savings they promised - that is hypocrisy. https://t.co/mQAEHAcrE1,7,22,I was on Sunday Agenda this morning. If Labor walk away from the $6.5b of savings they promised - that is hypocrisy. https://t.co/mQAEHAcrE1 
762048398044213248,2016-08-06 22:11:10+00:00,I'll speak with @vanOnselenP and Paul Kelly on Australian Agenda on @SkyNewsAust at 8.30am.,0,8,I'll speak with @vanOnselenP and Paul Kelly on Australian Agenda on @SkyNewsAust at 8.30am. 
761375894413844480,2016-08-05 01:38:53+00:00,Last night I spoke with 7.30. The Banks now have the opportunity to explain in a forum we've tailor-made for them. https://t.co/cWgeOOO09G,11,19,Last night I spoke with 7.30. The Banks now have the opportunity to explain in a forum we've tailor-made for them. https://t.co/cWgeOOO09G 
761108081191231488,2016-08-04 07:54:41+00:00,Today's changes create an opportunity for the banks to give a full explanation on issues like interest rates #auspol https://t.co/XxZik0PGPb,7,15,Today's changes create an opportunity for the banks to give a full explanation on issues like interest rates #auspol https://t.co/XxZik0PGPb 
761087090243178498,2016-08-04 06:31:17+00:00,About to chat with @TomElliott3AW on @3AW693 #auspol   Listen live: https://t.co/NeTs43MczQ,1,5,About to chat with @TomElliott3AW on @3AW693 #auspol   Listen live: https://t.co/NeTs43MczQ 
761084028862668800,2016-08-04 06:19:07+00:00,Today the Govt announced changes to increase transparency in our banking system   Read more: https://t.co/O5lYqxfAPV https://t.co/2MzSqD1slE,7,7,Today the Govt announced changes to increase transparency in our banking system   Read more: https://t.co/O5lYqxfAPV https://t.co/2MzSqD1slE 
761065529205415936,2016-08-04 05:05:36+00:00,With @TurnbullMalcolm announcing Big 4 banks to be called annually before Parliament to drive accountability #auspol https://t.co/BKlhAeTfKU,14,15,With @TurnbullMalcolm announcing Big 4 banks to be called annually before Parliament to drive accountability #auspol https://t.co/BKlhAeTfKU 
760390182407249921,2016-08-02 08:22:01+00:00,About to speak with @Ross_Greenwood on @2GB873 about today's rate decision. Listen live: https://t.co/5G0pgH7Qe4 #auspol,1,8,About to speak with @Ross_Greenwood on @2GB873 about today's rate decision. Listen live: https://t.co/5G0pgH7Qe4 #auspol 
760382155461566464,2016-08-02 07:50:07+00:00,Today's 25 basis point cut by the Reserve Bank of Australia will further support our transitioning economy #auspol https://t.co/kbkWiAjg7E,3,10,Today's 25 basis point cut by the Reserve Bank of Australia will further support our transitioning economy #auspol https://t.co/kbkWiAjg7E 
760010180700405760,2016-08-01 07:12:02+00:00,You can listen here to my interview with Ray Hadley on @2GB873 this morning #auspol   https://t.co/4eozsto0ba,1,5,You can listen here to my interview with Ray Hadley on @2GB873 this morning #auspol   https://t.co/4eozsto0ba 
757713614027436032,2016-07-25 23:06:17+00:00,I'll be speaking with #RayHadley this morning at 9.20am on @2GB873 #auspol,6,10,I'll be speaking with #RayHadley this morning at 9.20am on @2GB873 #auspol 
757417093247606784,2016-07-25 03:28:01+00:00,My interview with CNBC in China - discussing our positive growth story and managing Australia's economic transition https://t.co/2hlDaB9Drv,7,12,My interview with CNBC in China - discussing our positive growth story and managing Australia's economic transition https://t.co/2hlDaB9Drv 
757099083676782592,2016-07-24 06:24:22+00:00,A welcome opportunity to meet with the new UK Chancellor Hammond and other financial leaders at the G20 in Chengdu. https://t.co/UpTVXOWU9M,11,37,A welcome opportunity to meet with the new UK Chancellor Hammond and other financial leaders at the G20 in Chengdu. https://t.co/UpTVXOWU9M 
755298683235684352,2016-07-19 07:10:13+00:00,It is both a privilege &amp; an honour to be reappointed as Treasurer in Prime Minister Malcolm Turnbull’s Cabinet. https://t.co/qyo2LjgjlL,12,82,It is both a privilege &amp; an honour to be reappointed as Treasurer in Prime Minister Malcolm Turnbull’s Cabinet. https://t.co/qyo2LjgjlL 
750930596273147904,2016-07-07 05:53:00+00:00,S&amp;P outlook highlights Govt needs to live within its means &amp; continue reducing debt &amp; deficit &amp; growing the economy https://t.co/qevTXOkDdi,11,23,S&amp;P outlook highlights Govt needs to live within its means &amp; continue reducing debt &amp; deficit &amp; growing the economy https://t.co/qevTXOkDdi 
750188106490322944,2016-07-05 04:42:37+00:00,You can listen here to my weekly interview on the The Ray Hadley Morning Show with Luke Grant earlier today #auspol  https://t.co/hXF8mzZmVd,2,10,You can listen here to my weekly interview on the The Ray Hadley Morning Show with Luke Grant earlier today #auspol  https://t.co/hXF8mzZmVd 
748041477767331840,2016-06-29 06:32:40+00:00,Labor have backflipped on their support for WestConnex to win votes from the Greens in Sydney's inner-city #ausvotes https://t.co/5bCEfHASWN,14,20,Labor have backflipped on their support for WestConnex to win votes from the Greens in Sydney's inner-city #ausvotes https://t.co/5bCEfHASWN 
747682204898078720,2016-06-28 06:45:03+00:00,"Only the Coalition has a clear plan to grow our economy, manage finances responsibly and create more jobs. #ausvotes https://t.co/v2NU8pbFsM",15,30,"Only the Coalition has a clear plan to grow our economy, manage finances responsibly and create more jobs. #ausvotes https://t.co/v2NU8pbFsM "
747656492694798336,2016-06-28 05:02:53+00:00,The Turnbull Coalition Govt will improve the Budget bottom line by $1.1 billion in the next 4 years #ausvotes https://t.co/w46diRNCfL,5,45,The Turnbull Coalition Govt will improve the Budget bottom line by $1.1 billion in the next 4 years #ausvotes https://t.co/w46diRNCfL 
747321403888664576,2016-06-27 06:51:21+00:00,"Labor's own costings confirm that they will impose higher deficits, debt &amp; taxes on the Australian economy #ausvotes https://t.co/P2jfvUICeR",17,36,"Labor's own costings confirm that they will impose higher deficits, debt &amp; taxes on the Australian economy #ausvotes https://t.co/P2jfvUICeR "
746948995688214528,2016-06-26 06:11:32+00:00,"Today Labor has officially confirmed that deficits, debt &amp; taxes will be higher if Bill Shorten becomes PM #ausvotes https://t.co/w5dAHtuf1J",37,62,"Today Labor has officially confirmed that deficits, debt &amp; taxes will be higher if Bill Shorten becomes PM #ausvotes https://t.co/w5dAHtuf1J "
746265178111508480,2016-06-24 08:54:18+00:00,Backing @PaulGallen13 100% - a Blues great and a Sharks legend #upupcronulla https://t.co/UkYqfgeKqI,3,12,Backing @PaulGallen13 100% - a Blues great and a Sharks legend #upupcronulla https://t.co/UkYqfgeKqI 
746227409347764225,2016-06-24 06:24:13+00:00,Today's events reinforce the need for strong economic leadership &amp; political stability in Australia #ausvotes https://t.co/B3TTeX0svE,15,33,Today's events reinforce the need for strong economic leadership &amp; political stability in Australia #ausvotes https://t.co/B3TTeX0svE 
746206905870090241,2016-06-24 05:02:44+00:00,The Coalition is offering strong stable majority government at this sensitive time for the global economy #ausvotes https://t.co/5hVlfqe9Uz,17,32,The Coalition is offering strong stable majority government at this sensitive time for the global economy #ausvotes https://t.co/5hVlfqe9Uz 
745156850715238402,2016-06-21 07:30:12+00:00,Today I visited James Dean Residential with Ross Vasta to highlight the very serious nature of Labor's housing tax https://t.co/68wf8sHgyJ,10,16,Today I visited James Dean Residential with Ross Vasta to highlight the very serious nature of Labor's housing tax https://t.co/68wf8sHgyJ 
744798975874633728,2016-06-20 07:48:08+00:00,Labor's attempt to prop up a tin foil hat conspiracy on Medicare by denigrating Harper reform is economic vandalism https://t.co/XPYSraecrR,18,25,Labor's attempt to prop up a tin foil hat conspiracy on Medicare by denigrating Harper reform is economic vandalism https://t.co/XPYSraecrR 
744787793847607296,2016-06-20 07:03:42+00:00,Visited Ryco with Russell Matheson - invest in your business &amp; the Turnbull Government will back you in #ausvotes https://t.co/kFEiVVns1N,6,20,Visited Ryco with Russell Matheson - invest in your business &amp; the Turnbull Government will back you in #ausvotes https://t.co/kFEiVVns1N 
744787354590679041,2016-06-20 07:01:57+00:00,"Great to be interviewed by Maya, Rookie Reporter for @BehindTheNews #ausvotes https://t.co/WYgxYdEf3g",11,26,"Great to be interviewed by Maya, Rookie Reporter for @BehindTheNews #ausvotes https://t.co/WYgxYdEf3g "
744430923580485633,2016-06-19 07:25:37+00:00,"Labor will do anything, including lie about Medicare, to distract from the fact they have no economic plan #ausvotes https://t.co/WiysrIxSrJ",42,76,"Labor will do anything, including lie about Medicare, to distract from the fact they have no economic plan #ausvotes https://t.co/WiysrIxSrJ "
743691718696919040,2016-06-17 06:28:17+00:00,The Coalition's FinTech agenda is designed to help innovators thrive in Australia's transitioning economy #ausvotes https://t.co/gbCBTDBsy0,17,22,The Coalition's FinTech agenda is designed to help innovators thrive in Australia's transitioning economy #ausvotes https://t.co/gbCBTDBsy0 
743640109854007296,2016-06-17 03:03:13+00:00,"Met the guys behind Skippr, a great FinTech start-up that helps small businesses manage their cash flow. https://t.co/PfYZ0iCNh1",4,46,"Met the guys behind Skippr, a great FinTech start-up that helps small businesses manage their cash flow. https://t.co/PfYZ0iCNh1 "
743638430806999041,2016-06-17 02:56:32+00:00,Today I visited @TyroFinTechHub and discussed our plan to back FinTech start-ups in Australia. https://t.co/cShz8KDr7P,4,20,Today I visited @TyroFinTechHub and discussed our plan to back FinTech start-ups in Australia. https://t.co/cShz8KDr7P 
743341779110420480,2016-06-16 07:17:45+00:00,Today's employment figures show that the Coalition's plan to drive jobs &amp; growth in Australia is on track #ausvotes https://t.co/gpS5UNU0rc,5,23,Today's employment figures show that the Coalition's plan to drive jobs &amp; growth in Australia is on track #ausvotes https://t.co/gpS5UNU0rc 
743334983624863748,2016-06-16 06:50:45+00:00,Great to be out campaigning with @MichaelSukkarMP in Deakin! #ausvotes https://t.co/R6hxktIjT8,31,53,Great to be out campaigning with @MichaelSukkarMP in Deakin! #ausvotes https://t.co/R6hxktIjT8 
743253271909830656,2016-06-16 01:26:03+00:00,"Bill Shorten and Labor pose a triple threat to Australia's AAA credit rating - higher taxes, higher deficits and higher debt.",11,16,"Bill Shorten and Labor pose a triple threat to Australia's AAA credit rating - higher taxes, higher deficits and higher debt. "
742976683142086656,2016-06-15 07:06:59+00:00,The greening of Labor under Bill Shorten is a very real risk to stability and certainty in Australia's economy. https://t.co/SGtELc8BWc,14,28,The greening of Labor under Bill Shorten is a very real risk to stability and certainty in Australia's economy. https://t.co/SGtELc8BWc 
742916699691749381,2016-06-15 03:08:38+00:00,Only the Coalition can offer stability and certainty after July 2. A Labor-Greens-Independent Govt would mean chaos. https://t.co/Tj659xOj1F,24,36,Only the Coalition can offer stability and certainty after July 2. A Labor-Greens-Independent Govt would mean chaos. https://t.co/Tj659xOj1F 
741158758206820352,2016-06-10 06:43:12+00:00,Australians don’t know where Labor stand on anything. Only one thing is certain - Labor has a big budget black hole. https://t.co/mxT4DZOUSG,17,32,Australians don’t know where Labor stand on anything. Only one thing is certain - Labor has a big budget black hole. https://t.co/mxT4DZOUSG 
741060681064153088,2016-06-10 00:13:29+00:00,Re-establishing the ABCC is an important economic reform that is critical for jobs and growth in Australia's economy https://t.co/yAWQJKxyp6,23,31,Re-establishing the ABCC is an important economic reform that is critical for jobs and growth in Australia's economy https://t.co/yAWQJKxyp6 
740385762454036481,2016-06-08 03:31:36+00:00,Another great small business that would benefit from the Coalition's company tax cut come July. https://t.co/HNFaLdyiyh,9,24,Another great small business that would benefit from the Coalition's company tax cut come July. https://t.co/HNFaLdyiyh 
740036618669563905,2016-06-07 04:24:13+00:00,Deep down Mr Shorten understands the importance of lowering company tax. Labor is playing politics with our economy. https://t.co/6cWBCMUGHy,30,41,Deep down Mr Shorten understands the importance of lowering company tax. Labor is playing politics with our economy. https://t.co/6cWBCMUGHy 
738191488299892737,2016-06-02 02:12:20+00:00,Labor already have a plan for $100 billion of higher taxes on the Aus economy. What will Labor tax next? #ausvotes https://t.co/GRTtY3LUuv,39,48,Labor already have a plan for $100 billion of higher taxes on the Aus economy. What will Labor tax next? #ausvotes https://t.co/GRTtY3LUuv 
738183117341478914,2016-06-02 01:39:04+00:00,Labor’s higher taxes will be toxic for Australia’s transitioning economy #ausvotes https://t.co/w48iA4pHF7 https://t.co/eUwzrDEMgh,15,22,Labor’s higher taxes will be toxic for Australia’s transitioning economy #ausvotes https://t.co/w48iA4pHF7 https://t.co/eUwzrDEMgh 
737952216254816260,2016-06-01 10:21:33+00:00,Great to be with @TurnbullMalcolm and @LaundyCraigMP supporting NSW tonight #uptheblues #Origin https://t.co/qkus2cRrwW,4,17,Great to be with @TurnbullMalcolm and @LaundyCraigMP supporting NSW tonight #uptheblues #Origin https://t.co/qkus2cRrwW 
737951702179926017,2016-06-01 10:19:30+00:00,#uptheblues https://t.co/1N99eixvaR,12,25,#uptheblues https://t.co/1N99eixvaR 
737871408500494336,2016-06-01 05:00:27+00:00,"Our economy is growing faster than every economy in the G7, the Euro Area and the OECD average #ausvotes https://t.co/KBFIMtzaY6",61,76,"Our economy is growing faster than every economy in the G7, the Euro Area and the OECD average #ausvotes https://t.co/KBFIMtzaY6 "
737868284553531394,2016-06-01 04:48:02+00:00,Transcript: Doorstop with @TurnbullMalcolm https://t.co/alBKaacx84 #auspol #ausvotes #NationalAccounts,2,3,Transcript: Doorstop with @TurnbullMalcolm https://t.co/alBKaacx84 #auspol #ausvotes #NationalAccounts 
737849237266944000,2016-06-01 03:32:21+00:00,#NationalAccounts show Aust's real GDP growing by 1.1% in the March quarter &amp; by a strong 3.1% through the year https://t.co/z1LrIXxAyq,8,13,#NationalAccounts show Aust's real GDP growing by 1.1% in the March quarter &amp; by a strong 3.1% through the year https://t.co/z1LrIXxAyq 
737480112749215744,2016-05-31 03:05:35+00:00,Launching our Youth Jobs PaTH (Prepare-Trial-Hire) Programme in Adelaide @SenatorCash @NicolleFlint @MattWilliamsMP https://t.co/PkQNkpz4uG,7,15,Launching our Youth Jobs PaTH (Prepare-Trial-Hire) Programme in Adelaide @SenatorCash @NicolleFlint @MattWilliamsMP https://t.co/PkQNkpz4uG 
737456542593646592,2016-05-31 01:31:55+00:00,Find out more and register interest for the Coalition's Youth Jobs PaTH Programme via https://t.co/rjjQXYa3kB #auspol #ausvotes,6,12,Find out more and register interest for the Coalition's Youth Jobs PaTH Programme via https://t.co/rjjQXYa3kB #auspol #ausvotes 
737453642895101952,2016-05-31 01:20:24+00:00,Today I am in Adelaide with @SenatorCash launching the Youth Jobs PaTH Programme #ausvotes https://t.co/su6Lq2gVZo https://t.co/aRd89uAz6h,4,17,Today I am in Adelaide with @SenatorCash launching the Youth Jobs PaTH Programme #ausvotes https://t.co/su6Lq2gVZo https://t.co/aRd89uAz6h 
737178635090550784,2016-05-30 07:07:37+00:00,The Coalition is backing small businesses across Aus as they continue to drive our transitioning economy #ausvotes https://t.co/XRIdUZDqpV,19,28,The Coalition is backing small businesses across Aus as they continue to drive our transitioning economy #ausvotes https://t.co/XRIdUZDqpV 
737059206667206657,2016-05-29 23:13:03+00:00,I'll be speaking with #RayHadley on @2GB873 this morning around 9.20am #auspol #ausvotes,7,14,I'll be speaking with #RayHadley on @2GB873 this morning around 9.20am #auspol #ausvotes 
736705619701301248,2016-05-28 23:48:01+00:00,Feeney papers said medium term fiscal rule not four years - Burke confirms Feeney papers #sameoldlabor #ausvotes,3,12,Feeney papers said medium term fiscal rule not four years - Burke confirms Feeney papers #sameoldlabor #ausvotes 
736705430265565185,2016-05-28 23:47:16+00:00,"Burke says his fiscal rule is ten years - medium term - not four, as reqd by Charter of Budget Honesty #sameoldlabor #ausvotes",6,15,"Burke says his fiscal rule is ten years - medium term - not four, as reqd by Charter of Budget Honesty #sameoldlabor #ausvotes "
736705282080788481,2016-05-28 23:46:41+00:00,"Burke confirms Labor given up on balancing savings, taxes and spends over four years #sameoldlabor #ausvotes",6,15,"Burke confirms Labor given up on balancing savings, taxes and spends over four years #sameoldlabor #ausvotes "
735677367595601920,2016-05-26 03:42:07+00:00,Labor in chaos on Schoolkids Bonus https://t.co/jZt3nYEKNB #ausvotes,7,16,Labor in chaos on Schoolkids Bonus https://t.co/jZt3nYEKNB #ausvotes 
735650467624058880,2016-05-26 01:55:13+00:00,Further information on dairy concessional loans announcement #ausvotes https://t.co/tgWuKlzDLG,14,16,Further information on dairy concessional loans announcement #ausvotes https://t.co/tgWuKlzDLG 
735328138813538304,2016-05-25 04:34:24+00:00,Our National Economic Plan will help small businesses to expand into growing markets in Australia's region. https://t.co/YPlP9LHdKP,9,18,Our National Economic Plan will help small businesses to expand into growing markets in Australia's region. https://t.co/YPlP9LHdKP 
734966499006255104,2016-05-24 04:37:23+00:00,Labor's $67 billion black hole shows they can't pay for the promises they're making to Australians at this election https://t.co/Lhva2RCBWY,26,30,Labor's $67 billion black hole shows they can't pay for the promises they're making to Australians at this election https://t.co/Lhva2RCBWY 
734953399578333184,2016-05-24 03:45:19+00:00,Labor's $67 billion black hole shows Shorten spending money that isn't there https://t.co/zDlDGFN3lr https://t.co/P95AcsBkwj,12,28,Labor's $67 billion black hole shows Shorten spending money that isn't there https://t.co/zDlDGFN3lr https://t.co/P95AcsBkwj 
734581169241477120,2016-05-23 03:06:13+00:00,Earlier I was with @LaundyCraigMP in Concord inspecting one of the tunnelling sites for WestConnex #auspol #ausvotes https://t.co/Ty8cEitEOf,2,10,Earlier I was with @LaundyCraigMP in Concord inspecting one of the tunnelling sites for WestConnex #auspol #ausvotes https://t.co/Ty8cEitEOf 
734567851479044097,2016-05-23 02:13:18+00:00,Today I was inspecting progress on WestConnex road construction in Sydney with local MP for Reid @LaundyCraigMP https://t.co/NMXIdORdzr,4,5,Today I was inspecting progress on WestConnex road construction in Sydney with local MP for Reid @LaundyCraigMP https://t.co/NMXIdORdzr 
734499719544766466,2016-05-22 21:42:34+00:00,Labor's Reckless Housing Tax Benefits Wealthy Investors Over Average Income Australians https://t.co/l6mZM7KjOb #auspol #ausvotes,0,6,Labor's Reckless Housing Tax Benefits Wealthy Investors Over Average Income Australians https://t.co/l6mZM7KjOb #auspol #ausvotes 
733965467912568832,2016-05-21 10:19:38+00:00,Huge night at Shark Park! @Cronulla_Sharks #upupcronulla https://t.co/GXgHoPBuyO,4,26,Huge night at Shark Park! @Cronulla_Sharks #upupcronulla https://t.co/GXgHoPBuyO 
733517316286124032,2016-05-20 04:38:50+00:00,Accuracy of govt's costings confirmed in #PEFO incl. tax plan. Labor must now release costings &amp; how they intend to pay for their promises,19,27,Accuracy of govt's costings confirmed in #PEFO incl. tax plan. Labor must now release costings &amp; how they intend to pay for their promises 
733476708251095040,2016-05-20 01:57:29+00:00,With @LucyWicksMP in Somersby talking about how the Coalition is supporting small businesses on the Central Coast https://t.co/CfelacUgMH,2,7,With @LucyWicksMP in Somersby talking about how the Coalition is supporting small businesses on the Central Coast https://t.co/CfelacUgMH 
733462753579425792,2016-05-20 01:02:02+00:00,Wonderful to be with @LucyWicksMP at Shoreline Sports Floors on the Central Coast #ausvotes https://t.co/eOKWeQwWfG,5,10,Wonderful to be with @LucyWicksMP at Shoreline Sports Floors on the Central Coast #ausvotes https://t.co/eOKWeQwWfG 
733166154881990657,2016-05-19 05:23:27+00:00,In Padstow with MP for Banks @DavidColemanMP. Our plan for jobs &amp; growth will support small businesses across Sydney https://t.co/Ps7RJfOjE5,7,19,In Padstow with MP for Banks @DavidColemanMP. Our plan for jobs &amp; growth will support small businesses across Sydney https://t.co/Ps7RJfOjE5 
733116179275874305,2016-05-19 02:04:52+00:00,The Coalition's national economic plan is designed to support the transition happening in the Australian economy. https://t.co/ph1yO5Hx2x,7,18,The Coalition's national economic plan is designed to support the transition happening in the Australian economy. https://t.co/ph1yO5Hx2x 
732759408661266433,2016-05-18 02:27:11+00:00,With @LaundyCraigMP in Burwood speaking to representatives of the ethnic media about our plan for jobs &amp; growth https://t.co/UHZrMVUyQR,6,15,With @LaundyCraigMP in Burwood speaking to representatives of the ethnic media about our plan for jobs &amp; growth https://t.co/UHZrMVUyQR 
732452933778841600,2016-05-17 06:09:22+00:00,Spent the afternoon on the Gold Coast w/ @stuartrobertmp meeting w/ workers at a marine engineering small business https://t.co/7YS6C5qfR8,4,15,Spent the afternoon on the Gold Coast w/ @stuartrobertmp meeting w/ workers at a marine engineering small business https://t.co/7YS6C5qfR8 
732421220512059393,2016-05-17 04:03:21+00:00,"Great to be with the MP for Forde @BertVanManen today in QLD. We met Dave, owner of Swagman Motorhomes in Yatala. https://t.co/tvqeqilfAl",3,10,"Great to be with the MP for Forde @BertVanManen today in QLD. We met Dave, owner of Swagman Motorhomes in Yatala. https://t.co/tvqeqilfAl "
