id,created_at,text,rt_count,fav_count
1446105646047186944,2021-10-07 13:30:28+00:00,一昨年亡くなられた元環境大臣で宏池会事務総長だった、望月義夫先生のお墓参りをしました。 苦楽を共にしてきた望月先生。一緒に総裁選を戦い、そして勝利したかったのが本音ですが、今こうして総理就任をご報告できたことは感無量です。 望月義夫先生の思いを胸に、新時代を切り拓いてまいります。 https://t.co/wqNc5krNZV,690,7832
1446098940076519432,2021-10-07 13:03:49+00:00,#参議院山口補選 に立候補した北村つねお候補 @KitamuraOffice には、国民の命と暮らし、平和を守るという確固たる信念と、参議院議員として8年間の経験があります。北村候補が再び国政の場で働けるよう、山口の皆さま、あなたの一票を託してください！ https://t.co/tpbCFrAyZg,282,1597
1446085927143501825,2021-10-07 12:12:06+00:00,#参議院静岡補選 若林ようへい候補 @w_youhei の応援に駆けつけました。御殿場市長として12年間で、まちづくりからコロナ対策まで数多くの実績を上げてこられた若林候補。地方行政での現場経験を国政に活かし、活躍できる即戦力の候補です。静岡の皆さま、若林候補へあなたの一票を託してください！ https://t.co/IoRQZWAOkV https://t.co/UsNQM0UwYW,236,1731
1445366430237544451,2021-10-05 12:33:05+00:00,眞鍋淑郎氏のノーベル物理学賞の受賞を、心からお慶び申し上げます。 日本における研究活動の積み重ねをもとに、海外で活躍されている研究者の独創的な発想による真理の発見が、人類社会の持続的な発展や国際社会に大きく貢献し、世界から認められたことを、日本国民として誇りに思います。 https://t.co/Io5ybEbhmB,2147,15713
1445051050554126336,2021-10-04 15:39:52+00:00,第100代内閣総理大臣に指名され、#新時代共創内閣 が発足しました。新型コロナ対策、経済政策、新しい日本型資本主義、安全保障などの重点政策や、解散総選挙を速やかに行う理由など、ブログをお読みいただければ幸いです。  📝内閣総理大臣就任にあたっての決意 https://t.co/8GpjHR9Jnb #チーム岸田 https://t.co/ovoWJLtQkD,2337,15756
1444652719185166340,2021-10-03 13:17:03+00:00,これから自民党は、国民の皆さまの声をどう受け止め、どう訴えていくのか。党の広報戦略や新しいキャッチフレーズについて、河野太郎さん @konotarogomame   と木原誠二さん @kihara_seiji 自民党広報部の皆さんと企画会議。総裁として、ポスター用の写真撮影も行いました。 #チーム岸田 https://t.co/Rrq9zX4R2m,1229,9705
1443945477817319427,2021-10-01 14:26:43+00:00,本日、新しい自民党役員人事を決定しました。私は「適材適所」という観点に基づいて、人選をしました。その理由について、ここで改めて皆さまにご説明させていただきます。ぜひ、お読みください。  📝ブログ：「適材適所」で新しい自民党を！党役員人事の狙い https://t.co/24gvAeUKRR https://t.co/Np3dUltQ8K https://t.co/qdMtNEwPr4,2908,13430
1443740104682442756,2021-10-01 00:50:39+00:00,台風16号は大型で非常に強い勢力のため、伊豆諸島だけでなく、関東や東海、東北などでも暴風や大雨のおそれがあります。これから1日にかけて、最新の情報に注意をお願いします。時間帯によって風や雨の強さが違いますので、最新の台風情報を見て、身の安全を最優先にする行動を取ってください。 https://t.co/RZqzYEG4q8,1244,9157
1443227822324027396,2021-09-29 14:55:01+00:00,帰宅すると、妻の裕子がお好み焼きを作ってくれていました。インスタライブで私が、「妻の作ってくれるお好み焼きが大好きです」と言っていたからです。  いつも最高に美味しいけど、今日は、一生忘れられない美味しさでした。ありがとう。 https://t.co/vsBesywmCG,34763,373225
1443160543347425280,2021-09-29 10:27:40+00:00,第27代自民党総裁に就任しました。 総裁選において 河野さん @konotarogomame  高市さん @takaichi_sanae  野田さん @noda_seiko93  と、建設的な政策論争ができたこと、心から感謝申し上げます。 #チーム岸田 の皆さまのご支援、本当にありがとうございました。 今日から新しい自民党がはじまります。 https://t.co/DBxupHOT6E,8102,51508
